,EXTRAVERSION,AGREEABLENESS,CONSCIENTIOUSNESS,NEUROTICISM,OPENNESS,tokens,tokens_fdist,normalized,tokens_stemmed
245,kayanya hangout di caf sore ini seru ya gaiss,"gue abis liat posko bantuan bencana, dan tadi rame banget relawan nya, semangat buat tim relawan, kalian mulia banget","ga kerasa udah setahun di perusahaan ini, tiap hari selalu ada tantangan baru. disiplin dan kerja keras bener-bener bikin semua jadi mungkin. intinya fokus buat terus berkembang dan ngejar mimpi","template banget pasti gue ujung-ujungnya diselingkuhin lagi, hati gue udah ancur, rasa percaya gue udah ilang, udah gada yang bisa bikin gue percaya lagi",kalian pernah ga ngerasa kalau musik bisa jadi bahan inspirasi kita yg paling besar? kadang dari lirik lagunya pun bisa memuat makna yg luar biasa,"['kayanya', 'hangout', 'di', 'caf', 'sore', 'ini', 'seru', 'ya', 'gaiss']","['kayanya', 'hangout', 'caf', 'sore', 'seru', 'gaiss']","['kayanya', 'hangout', 'di', 'caf', 'sore', 'ini', 'seru', 'ya', 'gaiss']","['kaya', 'hangout', 'di', 'caf', 'sore', 'ini', 'seru', 'ya', 'gaiss']"
246,ini gue nonton konser bareng sm geng gue gila seru polll,kebaikan hati adalah investasi terbaik,bangga banget punya tim kerja yang solid. tiap proyek yang kita jalanin selalu beres dengan hasil yang memuaskan. kolaborasi dan tanggung jawab bareng-bareng itu kunci kesuksesan dalam tim menurutku,"kenapa hidup ga adil banget, kenapa gue yang udah usaha mati matian malah susah. yang santai malah bisa sukses",kira-kira apa ya yang ada dipikiran seorang seniman saat buat lukisan? karena gue selalu tertarik banget sama cerita di balik setiap lukisan yang dibuat,"['ini', 'gue', 'nonton', 'konser', 'bareng', 'sm', 'geng', 'gue', 'gila', 'seru', 'polll']","['gue', 'nonton', 'konser', 'bareng', 'sm', 'geng', 'gue', 'gila', 'seru', 'polll']","['ini', 'saya', 'nonton', 'konser', 'bareng', 'sm', 'geng', 'saya', 'gila', 'seru', 'polll']","['ini', 'saya', 'nonton', 'konser', 'bareng', 'sm', 'geng', 'saya', 'gila', 'seru', 'polll']"
247,tadi gue abis balik dari acara pameran fotografi gitu gue ketemu banyak orang yang kreatifkreatif bgt,"ayo gaes, sebarin kebaikan di sekitar kita","gagal itu bagian dari proses belajar. yang penting tetap disiplin, evaluasi diri, dan bangkit lagi. setiap kesalahan adalah pelajaran buat jadi lebih baik. keep going, keep growing","kenapa gue ngerasa tiap orang itu pilih kasih banget, ngerasa ga pernah dihargain, padahal udah gue kasih yang terbaik buat orang-orang","gue percaya, setiap orang pasti punya sisis artistik yang bisa dikembangkan. kita hanya butuh kesempatan dan keberanian aja untuk mencoba","['tadi', 'gue', 'abis', 'balik', 'dari', 'acara', 'pameran', 'fotografi', 'gitu', 'gue', 'ketemu', 'banyak', 'orang', 'yang', 'kreatifkreatif', 'bgt']","['gue', 'abis', 'acara', 'pameran', 'fotografi', 'gitu', 'gue', 'ketemu', 'orang', 'kreatifkreatif', 'bgt']","['tadi', 'saya', 'abis', 'balik', 'dari', 'acara', 'pameran', 'fotografi', 'begitu', 'saya', 'ketemu', 'banyak', 'orang', 'yang', 'kreatifkreatif', 'banget']","['tadi', 'saya', 'abis', 'balik', 'dari', 'acara', 'pamer', 'fotografi', 'begitu', 'saya', 'ketemu', 'banyak', 'orang', 'yang', 'kreatifkreatif', 'banget']"
248,liburan di semarang orangnya ramahramah banget jadi pengin balik lagi ke semarang,jangan lupa buat tulus dalam setiap tindakan hehe,"bantu junior di kantor buat berkembang itu pengalaman yang berharga. disiplin dan kerja sama, kita bisa belajar banyak satu sama lain. mentoring itu win-win solution buat semua","tiap kali gue nyoba hal baru pasti gagal, ga ada tuh gue berhasil. semuanya cuman bikin gue frustasi",kalian pernah mengamati keindahan alam di sekitar kalian ga? dengan mengamati alam itu bisa bikin kita sadar berapa kreatifnya tuhan dalam menciptakan dunia,"['liburan', 'di', 'semarang', 'orangnya', 'ramahramah', 'banget', 'jadi', 'pengin', 'balik', 'lagi', 'ke', 'semarang']","['liburan', 'semarang', 'orangnya', 'ramahramah', 'banget', 'pengin', 'semarang']","['liburan', 'di', 'semarang', 'orangnya', 'ramahramah', 'banget', 'jadi', 'pengin', 'balik', 'lagi', 'ke', 'semarang']","['libur', 'di', 'semarang', 'orang', 'ramahramah', 'banget', 'jadi', 'pengin', 'balik', 'lagi', 'ke', 'semarang']"
249,gue sendirian nih dirumah keluarga gue pada pergi info jalanjalan dong guys,"gaes, bantu doa dan dukunganya buat korban perang yuu","manajemen waktu itu penting banget, dengan jadwal yang tertata rapi, semua tugas bisa beres tepat waktu, jadi lebih teratur dan produktif juga. let's be on time","tiap hari gue depresi, rasanya ga ada yang pernah bikin gue bahagia. semua hal yang gue lakuin berat banget dan ga ada harapan dalam diri gue","menurut gue, eksperimen itu bisa jadi bagian terpenting dalam hidup loh. kita ga akan tahu hasilnya kalau misal kita takut atau tidak pernah mencoba. jadi jangan takut untuk bereksperimen atau mencoba hal baru","['gue', 'sendirian', 'nih', 'dirumah', 'keluarga', 'gue', 'pada', 'pergi', 'info', 'jalanjalan', 'dong', 'guys']","['gue', 'dirumah', 'keluarga', 'gue', 'pergi', 'info', 'jalanjalan', 'guys']","['saya', 'sendirian', 'nih', 'dirumah', 'keluarga', 'saya', 'pada', 'pergi', 'info', 'jalanjalan', 'dong', 'guys']","['saya', 'sendiri', 'nih', 'rumah', 'keluarga', 'saya', 'pada', 'pergi', 'info', 'jalanjalan', 'dong', 'guys']"
250,gue nyimpen rahasia temen gue yang menurut gue itu kocak banget sii kalian ada yang mau tau ga,"kemanusiaan itu indah loh, ayo kita jaga bersama","kalian ngerasa ga sekarang dunia tuh penuh bngt distraksinya, fokus itu tantangan banget. tapi kalau misal kita fokus sama disiplin, kita bisa ngerjain semua to-do-list kita dan on track buat ngejar mimpi","kayanya bunuh diri satu-satunya jalan keluar, tapi entah kenapa gue takut dan ga berani buat ngelakuin","dari hasil survey gue ke seniman, dalam seni itu kita dituntuk buat ngelakuin eksperimen tanpa batas. makanya itu yang bikin seni selalu menarik untuk di eksplorasi","['gue', 'nyimpen', 'rahasia', 'temen', 'gue', 'yang', 'menurut', 'gue', 'itu', 'kocak', 'banget', 'sii', 'kalian', 'ada', 'yang', 'mau', 'tau', 'ga']","['gue', 'nyimpen', 'rahasia', 'temen', 'gue', 'gue', 'kocak', 'banget', 'sii']","['saya', 'nyimpen', 'rahasia', 'temen', 'saya', 'yang', 'menurut', 'saya', 'itu', 'kocak', 'banget', 'sii', 'kalian', 'ada', 'yang', 'mau', 'tahu', 'tidak']","['saya', 'nyimpen', 'rahasia', 'temen', 'saya', 'yang', 'turut', 'saya', 'itu', 'kocak', 'banget', 'sii', 'kalian', 'ada', 'yang', 'mau', 'tahu', 'tidak']"
251,abis kenalan sama orang di people nearby line orangnya baik banget dan asik semoga cpt ketemu sm orangnya hihi,"gaes, budayakan berbuat baik buat sesama yaa, ga sulit kok","ngatur uang itu bukan soal hemat, tapi juga soal disiplin. semuanya harus matang, financial planning itu penting banget gaes.","bingung sama hidup gue yang penuh lika-liku, ngga ada yang pernah berjalan sesuai harapan gue. selalu ada aja yang bikin gue pusing.",gue suka banget baca buku tentang tokoh-tokoh revolusioner. mereka bisa berani keluar dari zona nyaman mereka dan bikin suatu kebijakan atau perubahan yang besar,"['abis', 'kenalan', 'sama', 'orang', 'di', 'people', 'nearby', 'line', 'orangnya', 'baik', 'banget', 'dan', 'asik', 'semoga', 'cpt', 'ketemu', 'sm', 'orangnya', 'hihi']","['abis', 'kenalan', 'orang', 'people', 'nearby', 'line', 'orangnya', 'banget', 'asik', 'semoga', 'cpt', 'ketemu', 'sm', 'orangnya', 'hihi']","['abis', 'kenalan', 'sama', 'orang', 'di', 'people', 'nearby', 'line', 'orangnya', 'baik', 'banget', 'dan', 'asik', 'semoga', 'cpt', 'ketemu', 'sm', 'orangnya', 'hihi']","['abis', 'kenal', 'sama', 'orang', 'di', 'people', 'nearby', 'line', 'orang', 'baik', 'banget', 'dan', 'asik', 'moga', 'cpt', 'ketemu', 'sm', 'orang', 'hihi']"
252,tetangga aku kalo sore pada gosip depan rumah aku jadi ikutan nge gosip deh,"gue baru aja baca tentang penting dan wajibnya zakat, jangan lupa berzakat yaa","komitmen ga gampang, tapi kalo misal kita fokus sama konsisten buat ngejalanin apa yang udah kita mulai, hasilnya pasti ada. semangat gaes","idup gue gelisah banget tiap malem, sampe gabisa tidur pikiran gue kemana-mana. takut gagal lagi dan bikin kecewa semua orang","menurut aku ya, kebebasan berpendapat itu adalah suatu hak yang ngga bisa diganggu gugat. setiap orang pasti mempunyai suara dan mempunyai nilai dari suara mereka","['tetangga', 'aku', 'kalo', 'sore', 'pada', 'gosip', 'depan', 'rumah', 'aku', 'jadi', 'ikutan', 'nge', 'gosip', 'deh']","['tetangga', 'sore', 'gosip', 'rumah', 'ikutan', 'nge', 'gosip', 'deh']","['tetangga', 'saya', 'kalau', 'sore', 'pada', 'gosip', 'depan', 'rumah', 'saya', 'jadi', 'ikutan', 'nge', 'gosip', 'deh']","['tetangga', 'saya', 'kalau', 'sore', 'pada', 'gosip', 'depan', 'rumah', 'saya', 'jadi', 'ikut', 'nge', 'gosip', 'deh']"
253,ajakin gue jalan dong gaes bosen bgt dirumah,anak yatim piatu butuh kasih sayang dari kita loh,"sadar gaes, kesehatan mental itu prioritas. jangan lupa buat luangin waktu buat diri sendiri, meditasi, dan jaga keseimbangan antara kerja dan hidup","percaya gaes rasa gagal yang gue alamin nyakitin banget, kayak semua usaha yang udah selama ini gue jalananin sia-sia. capek bgt rasanya","imajinasi tuh bisa dibayangkan kaya otot, semakin sering kita melatih imajinasi kita. maka semakit kuat juga daya imajinasi kita, jadi selalu beri ruang untuk bermimpi dan berimajinasi","['ajakin', 'gue', 'jalan', 'dong', 'gaes', 'bosen', 'bgt', 'dirumah']","['ajakin', 'gue', 'jalan', 'gaes', 'bosen', 'bgt', 'dirumah']","['ajakin', 'saya', 'jalan', 'dong', 'gaes', 'bosen', 'banget', 'dirumah']","['ajakin', 'saya', 'jalan', 'dong', 'gaes', 'bosen', 'banget', 'rumah']"
254,gue di kosan bosen banget deh ada yang mau ikut gue keluar motoran ga,gue seneng banget kalo lihat orang yang tulus dan ikhlas dalam membantu apapun,"kalian ada yang sama ky aku ga? setiap akhir bulan, selalu sempetin buat evaluasi diri. apa yang udah dicapai, apa yang masih perlu diperbaiki. biar kita terukur kedepannya","depresi menurut gue itu nyata gaes, karena gue ngalamin sendiri. tiap hari bawaanya gelap terus, ga ada semangat buat ngapa-ngapain.",aku suka banget nonton film indie. cerita dari film itu sering kali lebih dalam dan menyentuh dibanding dengan film-film yang komersial,"['gue', 'di', 'kosan', 'bosen', 'banget', 'deh', 'ada', 'yang', 'mau', 'ikut', 'gue', 'keluar', 'motoran', 'ga']","['gue', 'kosan', 'bosen', 'banget', 'deh', 'gue', 'motoran']","['saya', 'di', 'kosan', 'bosen', 'banget', 'deh', 'ada', 'yang', 'mau', 'ikut', 'saya', 'keluar', 'motoran', 'tidak']","['saya', 'di', 'kosan', 'bosen', 'banget', 'deh', 'ada', 'yang', 'mau', 'ikut', 'saya', 'keluar', 'motor', 'tidak']"
255,gue baru nerima kabar dari temen gue kalo minggu depan dia mau maen ke kosan gue seneng bgt deh dah lama ga ketemu juga,"udah lah gausah ribut-ribut, baiknya kita damai aja","menurutku pendidikan itu investasi jangka panjang. disiplin belajar setiap hari, nambah ilmu dan skill baru, bikin masa depan lebih cerah.","sulit banget rasanya gue buat bangkit dari keterpurukan, rasanya kaya semua orang di sekitar gue ninggalin gue sendiri.",kalian pernah berpikira gimana rasanya hidup di masa depan? imajinasi kita bisa jadi ladang jendala untuk kita ke sana,"['gue', 'baru', 'nerima', 'kabar', 'dari', 'temen', 'gue', 'kalo', 'minggu', 'depan', 'dia', 'mau', 'maen', 'ke', 'kosan', 'gue', 'seneng', 'bgt', 'deh', 'dah', 'lama', 'ga', 'ketemu', 'juga']","['gue', 'nerima', 'kabar', 'temen', 'gue', 'minggu', 'maen', 'kosan', 'gue', 'seneng', 'bgt', 'deh', 'dah', 'ketemu']","['saya', 'baru', 'nerima', 'kabar', 'dari', 'temen', 'saya', 'kalau', 'minggu', 'depan', 'dia', 'mau', 'maen', 'ke', 'kosan', 'saya', 'seneng', 'banget', 'deh', 'dah', 'lama', 'tidak', 'ketemu', 'juga']","['saya', 'baru', 'nerima', 'kabar', 'dari', 'temen', 'saya', 'kalau', 'minggu', 'depan', 'dia', 'mau', 'maen', 'ke', 'kosan', 'saya', 'neng', 'banget', 'deh', 'dah', 'lama', 'tidak', 'ketemu', 'juga']"
256,gilaa mulut gue sampe kering nih garagara ngetawain tingkah temen gue,"mengalah bukan berarti kalah gaes, tapi menunjukan berapa tingkat kedewasaan kita","kalian nerapin skala prioritas di kehidupan ga? kalo aku si nerapin. karena menurutku skala prioritas itu penting, kita bisa ngatur waktu sama tenaga jauh lebih efisien","kenapa sih orang-orang suka bohong?, tiap kali udah gue percaya, ujung-ujungnya gue juga yang disakitin dan dikhianatin","menulis tuh salah satu terapi dalam diri aku. lewat kata-kata, aku bisa mengekspresikan apa yang ada di hati dan pikiranku","['gilaa', 'mulut', 'gue', 'sampe', 'kering', 'nih', 'garagara', 'ngetawain', 'tingkah', 'temen', 'gue']","['gilaa', 'mulut', 'gue', 'sampe', 'kering', 'garagara', 'ngetawain', 'tingkah', 'temen', 'gue']","['gilaa', 'mulut', 'saya', 'sampe', 'kering', 'nih', 'garagara', 'ngetawain', 'tingkah', 'temen', 'saya']","['gilaa', 'mulut', 'saya', 'sampe', 'kering', 'nih', 'garagara', 'ngetawain', 'tingkah', 'temen', 'saya']"
257,seneng banget akhirnya gue diterima magang ga sabar ketemu orangorang baru di kantor,"kebaikan itu nular gaes, yok sebarin kebaikan biar nular ke semua orang","kerja keras itu penting, tapi jangan lupa buat ngejar hobi dan passion. disiplin ngatur waktu buat hal-hal yang kita cintai bikin hidup lebih balance dan bahagia",kenapa tiap kali gue liat cermin selalu gue liat sisi jelek pada diri gue sendiri ya? bikin gue ga pede kemana-mana,gue selalu tertarik terkait dengan inovasi teknologi baru. inovasi-inovasi ini yang bikin kita itu lebih dekat ke masa depan yang canggih dan juga kita bisa mengikuti perkembangan dunia secara up to date,"['seneng', 'banget', 'akhirnya', 'gue', 'diterima', 'magang', 'ga', 'sabar', 'ketemu', 'orangorang', 'baru', 'di', 'kantor']","['seneng', 'banget', 'gue', 'diterima', 'magang', 'sabar', 'ketemu', 'orangorang', 'kantor']","['seneng', 'banget', 'akhirnya', 'saya', 'diterima', 'magang', 'tidak', 'sabar', 'ketemu', 'orangorang', 'baru', 'di', 'kantor']","['neng', 'banget', 'akhir', 'saya', 'terima', 'magang', 'tidak', 'sabar', 'ketemu', 'orangorang', 'baru', 'di', 'kantor']"
258,gaes cari hiburan yuu bosen di rumah nihh,"gue baru aja jadi relawan bencana alam, jujur gue seneng banget bisa bantu orang","kejujuran itu bagian dari disiplin. dengan selalu jujur dan terbuka, kita bisa bangun kepercayaan dan hubungan yang kuat dengan orang lain. integrity is key","kadang gue sering berpikir buat bunuh diri aja, biar semua rasa sakit yang gue alamin selesai, tapi gue jg tau itu bukan tindakan yang bener","menurut gue, debat itu bukan soal siapa yang menang, tapi soal bagaimana kita bisa saling belajar dan memahami","['gaes', 'cari', 'hiburan', 'yuu', 'bosen', 'di', 'rumah', 'nihh']","['gaes', 'cari', 'hiburan', 'yuu', 'bosen', 'rumah', 'nihh']","['gaes', 'cari', 'hiburan', 'yuu', 'bosen', 'di', 'rumah', 'nihh']","['gaes', 'cari', 'hibur', 'yuu', 'bosen', 'di', 'rumah', 'nihh']"
259,saranin makanan yang enak di sekitar kampus gaiss,jangan lupa buat menghargai selalu perbedaan yang ada di lingkungan kita yaa,"gue baru tau ternyata networking ga cuman soal kenal, tapi juga soal ngejaga hubungan dengan kolega. sempetin buat catch-up sama kolega kalian gaes, siapa tau ada peluang baru yang datang","idup gue disakitin terus sama orang-orang yang deket sama gue, tapi gue tetep gabisa benci sama mereka","setiap kali gue jalan kemanapun, gue selalu suka ngeliat karya seni yang dipajang di jalan. setiap seni yang gue liat seperti lukisan ataupun mural itu bisa jadi inspirasi hidup gue supaya hidup gue lebih berwarna dan penuh cerita","['saranin', 'makanan', 'yang', 'enak', 'di', 'sekitar', 'kampus', 'gaiss']","['saranin', 'makanan', 'enak', 'kampus', 'gaiss']","['saranin', 'makanan', 'yang', 'enak', 'di', 'sekitar', 'kampus', 'gaiss']","['saranin', 'makan', 'yang', 'enak', 'di', 'sekitar', 'kampus', 'gaiss']"
260,temen gua kesenengan abis gua kadoin baju,"gue baru aja sedekah, tenang banget guee",kalian masih berpikir kalo disiplin itu kaku? sebenernya ngga krn dari disiplin kita justru bisa menjadi pribadi yang lebih teratur. disiplin juga bisa buat personal branding kita lebih bagus,"tiap hari aku selalu nge-khawatirin tentang hal-hal kecil di hidup aku, kadang aku overthingking sampai kepala sakit dan mual","menurut gue pribadi, buku bisa jada jendela dunia. lewat membaca, kita bisa mengunjungi tempat-tempat yang belum pernah kita datangi. dan juga seringkali kita terbawa alur cerita di dalamnya","['temen', 'gua', 'kesenengan', 'abis', 'gua', 'kadoin', 'baju']","['temen', 'gua', 'kesenengan', 'abis', 'gua', 'kadoin', 'baju']","['temen', 'gua', 'kesenengan', 'abis', 'gua', 'kadoin', 'baju']","['temen', 'gua', 'neng', 'abis', 'gua', 'kadoin', 'baju']"
261,kalian kalo hangout biasanya kemana gais gua lagi pengin hangout nihh,"kalian kalo mau ngasih pengemis di jalan harus bijak ya, jangan seenaknya gitu gaes, merke juga manusia yang harus kita bantu dan hargai","ngejar pekerjaan impian tuh pasti butuh kerja keras, tiap hari bakal belajar hal baru, harus nambah skill dan ngembangin diri juga. semoga usaha kita berbuah manis","gue punya dendam sama orang, dan rasa itu masih kependem dalam hati gue, tapi gue gatau cara buat ngelepasin rasa itu gimana",tiap orang pasti mempunyai sisi kreatif yang selalu bisa dikembangkan. tinggal gimana kita mau berusaha unruk mengembangkan ke kreativitasan kita. hidup harus penuh dengan ide dan imajinasi.,"['kalian', 'kalo', 'hangout', 'biasanya', 'kemana', 'gais', 'gua', 'lagi', 'pengin', 'hangout', 'nihh']","['hangout', 'kemana', 'gais', 'gua', 'pengin', 'hangout', 'nihh']","['kalian', 'kalau', 'hangout', 'biasanya', 'kemana', 'gais', 'gua', 'lagi', 'pengin', 'hangout', 'nihh']","['kalian', 'kalau', 'hangout', 'biasa', 'mana', 'gais', 'gua', 'lagi', 'pengin', 'hangout', 'nihh']"
262,tadi rumah gue rame bgt krn tementemen gua pada maen mendadak,terimkasih buat kalian yang selalu berbuat baik,"ayo gaes, bangun kebiasaan positif tiap hari. bisa jadi itu langkah kecil yang biar buat perubahan besar","sedih banget aku ditinggalin orang yang paling aku sayang, rasanya separuh hidup aku udah hilang. gatau harus gimana lagi tanpa dia","musik itu juga bagian dari bahasa, musik bisa jadi bahasa universal. di setiap nadanya  musik bisa menghubungkan orang-orang di seluruh dunia","['tadi', 'rumah', 'gue', 'rame', 'bgt', 'krn', 'tementemen', 'gua', 'pada', 'maen', 'mendadak']","['rumah', 'gue', 'rame', 'bgt', 'tementemen', 'gua', 'maen', 'mendadak']","['tadi', 'rumah', 'saya', 'rame', 'banget', 'karena', 'tementemen', 'gua', 'pada', 'maen', 'mendadak']","['tadi', 'rumah', 'saya', 'rame', 'banget', 'karena', 'tementemen', 'gua', 'pada', 'maen', 'dadak']"
263,bulan depan gue mau jalanjalan nih ke bali sama keluarga gue kalian ada yang mau ikut tapi bayar sendiri ya hihi,"gue percaya, doa bisa buat kita lebih tenang","kalian jangan takut buat ngadepin tantangan baru, justru tantangan baru bisa jadi kesempatan kita buat belajar dan berkembang. keluarlah dari zona nyaman jadi lebih kuat dan kompeten.","berantakan banget hidupku, capek mental capek fisik juga. kayaknya udah ngga ada waktu buat diriku sendiri, semuanya berantakan","menurut gue pribadi, seni bisa jadi bentuk protes yang paling damai. lewat karya yang kita buat, kita bisa menyuarakan apa yang kita rasakan.","['bulan', 'depan', 'gue', 'mau', 'jalanjalan', 'nih', 'ke', 'bali', 'sama', 'keluarga', 'gue', 'kalian', 'ada', 'yang', 'mau', 'ikut', 'tapi', 'bayar', 'sendiri', 'ya', 'hihi']","['gue', 'jalanjalan', 'bali', 'keluarga', 'gue', 'bayar', 'hihi']","['bulan', 'depan', 'saya', 'mau', 'jalanjalan', 'nih', 'ke', 'bali', 'sama', 'keluarga', 'saya', 'kalian', 'ada', 'yang', 'mau', 'ikut', 'tetapi', 'bayar', 'sendiri', 'ya', 'hihi']","['bulan', 'depan', 'saya', 'mau', 'jalanjalan', 'nih', 'ke', 'bal', 'sama', 'keluarga', 'saya', 'kalian', 'ada', 'yang', 'mau', 'ikut', 'tetapi', 'bayar', 'sendiri', 'ya', 'hihi']"
